,TF-IDF
preparando,0.0
picota,0.0
piedras,0.0
piedrahíta,0.0
piedra,0.0
piedad,0.0
pidoooooo,0.0
pido,0.0
pidió,0.0
veintiséis,0.0
pidiéndole,0.0
pidieron,0.0
veja,0.0
trazó,0.0
pidiendo,0.0
piden,0.0
pide,0.0
pidan,0.0
picure,0.0
pictwittercomvgafuiebkb,0.0
pictwittercomugvnmq9gvs,0.0
pictwittercomsrcebl22m9,0.0
pictwittercomqvudhermiq,0.0
pictwittercompp2bydvzn6,0.0
vejez,0.0
pictwittercomepffgmyewz,0.0
pictwittercom5kfozkeukg,0.0
piedrita,0.0
piedrín,0.0
piel,0.0
pierdo,0.0
pilar,0.0
pila,0.0
veintidós,0.0
pijarbey,0.0
piezas,0.0
pieza,0.0
pietri,0.0
pietra,0.0
pies,0.0
piernas,0.0
pierna,0.0
pierdes,0.0
pieles,0.0
pierden,0.0
pierde,0.0
pierdas,0.0
pierdan,0.0
pierda,0.0
pienso,0.0
piensen,0.0
piense,0.0
piensas,0.0
piensan,0.0
piensa,0.0
pictures,0.0
picos,0.0
pilatos,0.0
picop,0.0
pharming,0.0
pharma,0.0
pgrmx,0.0
pgr,0.0
vela,0.0
pf,0.0
velada,0.0
velandia,0.0
peón,0.0
peñas,0.0
peñanietista,0.0
peñalosa,0.0
peñalba,0.0
peña,0.0
pezão,0.0
pez,0.0
peyote,0.0
petén,0.0
petróleos,0.0
petróleo,0.0
petros,0.0
petroquímica,0.0
petroleros,0.0
velando,0.0
petrolero,0.0
phil,0.0
philip,0.0
philippe,0.0
picasso,0.0
pico,0.0
pickups,0.0
pick,0.0
pichis,0.0
pichi,0.0
piche,0.0
pichaçãos,0.0
pichação,0.0
vejigas,0.0
pichava,0.0
pichardo,0.0
picará,0.0
phillips,0.0
picaporte,0.0
picados,0.0
picado,0.0
picaditos,0.0
picadillo,0.0
picada,0.0
pica,0.0
pib,0.0
photoshop,0.0
photos,0.0
phishing,0.0
pilares,0.0
pillaje,0.0
planificado,0.0
piso,0.0
placer,0.0
place,0.0
placas,0.0
placa,0.0
pjf,0.0
piñero,0.0
piñera,0.0
piñeiro,0.0
piñatas,0.0
piñata,0.0
pizzería,0.0
pizza,0.0
pizca,0.0
pitorreo,0.0
pitazo,0.0
pit,0.0
pistoleros,0.0
pistolero,0.0
pistolera,0.0
pistolas,0.0
pistola,0.0
pisto,0.0
pistas,0.0
pistarini,0.0
pista,0.0
plaga,0.0
plagada,0.0
plagadas,0.0
planeamos,0.0
planificadas,0.0
vehemencia,0.0
planificaban,0.0
planeó,0.0
planeta,0.0
vehemente,0.0
planeen,0.0
planearon,0.0
planear,0.0
planeando,0.0
planean,0.0
vehementemente,0.0
plagado,0.0
planeados,0.0
planeado,0.0
vehementes,0.0
planeada,0.0
planeaban,0.0
planeaba,0.0
planea,0.0
planchas,0.0
planas,0.0
plana,0.0
plagados,0.0
pisos,0.0
piscinas,0.0
pillos,0.0
piscina,0.0
pintan,0.0
pintados,0.0
pintado,0.0
veinticinco,0.0
pintadas,0.0
veinticuatro,0.0
pintada,0.0
pintaba,0.0
pinta,0.0
pinos,0.0
pinochet,0.0
pino,0.0
pinilla,0.0
pinheiro,0.0
pineda,0.0
pinchazos,0.0
pimpinas,0.0
pimpi,0.0
pimienta,0.0
pimenta,0.0
pilotos,0.0
piloto,0.0
piloteados,0.0
piloteaban,0.0
pilotando,0.0
pintar,0.0
veintena,0.0
pintaran,0.0
pipa,0.0
pisar,0.0
pisadas,0.0
vehículo,0.0
pirámide,0.0
pirañas,0.0
piratería,0.0
piratas,0.0
piramidal,0.0
pira,0.0
piquet,0.0
pique,0.0
pioneros,0.0
veinte,0.0
pionero,0.0
pinzón,0.0
pinza,0.0
pintó,0.0
pinturas,0.0
pintura,0.0
pintor,0.0
pinto,0.0
pintas,0.0
vehículos13,0.0
pintaron,0.0
políticamente,0.0
vas,0.0
políticasde,0.0
precios,0.0
predecía,0.0
predecir,0.0
predecible,0.0
predecesores,0.0
predecesora,0.0
predecesor,0.0
predatoria,0.0
predator,0.0
precursores,0.0
precursor,0.0
preconcebidas,0.0
precolombinos,0.0
precisó,0.0
precisos,0.0
preciso,0.0
precisión,0.0
precisar,0.0
precisan,0.0
valoración,0.0
precisa,0.0
precipitó,0.0
precipitado,0.0
precipitaba,0.0
precipicio,0.0
precioso,0.0
predica,0.0
predicaban,0.0
predicación,0.0
predios,0.0
preeminencia,0.0
preelectoral,0.0
predpol,0.0
predominio,0.0
predominaron,0.0
predominantes,0.0
predominantemente,0.0
predominante,0.0
predomina,0.0
predisposición,0.0
predisponer,0.0
predilecto,0.0
predicadores,0.0
predijo,0.0
predijeron,0.0
predictores,0.0
predictor,0.0
predictivos,0.0
predictivas,0.0
predicen,0.0
predice,0.0
predicción,0.0
predicciones,0.0
predicar,0.0
preciosas,0.0
valorada,0.0
valoraciones,0.0
preciadas,0.0
practicante,0.0
practicando,0.0
practicado,0.0
ppt,0.0
ppsesa,0.0
pps,0.0
valorarían,0.0
pozuzo,0.0
valores,0.0
vals,0.0
pozo,0.0
power,0.0
powell,0.0
poverty,0.0
potreros,0.0
potrero,0.0
potosí,0.0
valuadas,0.0
potestad,0.0
potentes,0.0
potente,0.0
potencias,0.0
potenciar,0.0
potencialmente,0.0
potenciales,0.0
practicantes,0.0
practicar,0.0
practicaría,0.0
precaria,0.0
preceptos,0.0
precedió,0.0
precedentes,0.0
precedente,0.0
precavida,0.0
precaución,0.0
precauciones,0.0
precario,0.0
precariedad,0.0
valorado,0.0
precariamente,0.0
precandidata,0.0
practices,0.0
prebendas,0.0
preadolescente,0.0
prd,0.0
praças,0.0
valorados,0.0
pranato,0.0
valoran,0.0
pragmático,0.0
pragmáticas,0.0
prado,0.0
pradera,0.0
preeminente,0.0
preescolar,0.0
varían,0.0
prejuicios,0.0
preocupaba,0.0
preocupa,0.0
prensa,0.0
prendieron,0.0
prendiendo,0.0
prendidos,0.0
prendido,0.0
prendería,0.0
prenden,0.0
valió,0.0
prendas,0.0
premisas,0.0
vallas,0.0
premisa,0.0
premios,0.0
valle106,0.0
premio,0.0
vallecillo,0.0
premier,0.0
premie,0.0
premiados,0.0
premiado,0.0
prematuro,0.0
prematuramente,0.0
preliminares,0.0
preocupaciones,0.0
preocupación,0.0
preocupada,0.0
preocupe,0.0
preparan,0.0
valieron,0.0
preparados,0.0
preparado,0.0
valiosa,0.0
preparada,0.0
preparación,0.0
valiosas,0.0
preparaban,0.0
preparaba,0.0
valioso,0.0
preocuparse,0.0
preocupadas,0.0
preocupara,0.0
preocupar,0.0
valiosos,0.0
preocupantes,0.0
valiéndose,0.0
preocupante,0.0
preocupando,0.0
preocupan,0.0
preocupados,0.0
preocupado81,0.0
preocupado,0.0
preliminar,0.0
prejuicio,0.0
preexistente,0.0
pregúntenles,0.0
prefilaban,0.0
prefijo,0.0
prefiguró,0.0
prefiero,0.0
prefieren,0.0
prefiere,0.0
prefiera,0.0
valmir,0.0
prefería,0.0
preferir,0.0
preferidos,0.0
preferido,0.0
preferidas,0.0
valor,0.0
preferibles,0.0
preferible,0.0
preferente,0.0
preferencias,0.0
preferenciales,0.0
preferencial,0.0
preferencia,0.0
prefacio,0.0
prefabricado,0.0
prefabricadas,0.0
preexistentes,0.0
prefiriendo,0.0
valles,0.0
prefirieron,0.0
preguntarme,0.0
vallejo,0.0
preguntó,0.0
pregunté,0.0
preguntársele,0.0
preguntándole,0.0
pregunto,0.0
pregunten,0.0
pregunte,0.0
preguntas,0.0
preguntarse,0.0
preguntaron,0.0
preguntarle,0.0
prefirió,0.0
preguntar,0.0
preguntando,0.0
preguntan,0.0
preguntamos,0.0
preguntado,0.0
preguntaban,0.0
preguntaba,0.0
pregunta,0.0
pregonados,0.0
pregonado,0.0
pregona,0.0
valuado,0.0
potenciación,0.0
potencia,0.0
populoso,0.0
portada,0.0
variación,0.0
portación,0.0
portaban,0.0
portaba,0.0
porta,0.0
porro,0.0
porras,0.0
porra,0.0
porqué,0.0
porque,0.0
porosidad,0.0
porosas,0.0
porosa,0.0
pornografía,0.0
pormenorizada,0.0
pormenores,0.0
porfirio,0.0
porción,0.0
porciones,0.0
porcentuales,0.0
variadas,0.0
variados,0.0
por,0.0
poquito,0.0
portado,0.0
portadoras,0.0
portadores,0.0
porten,0.0
portugués,0.0
portuguesa,0.0
portugal,0.0
portuarios,0.0
portuario,0.0
portuarias,0.0
portuaria,0.0
portones,0.0
variables,0.0
portillo,0.0
porteña,0.0
porteadores,0.0
variaciones,0.0
porte,0.0
portavoz,0.0
portavoces,0.0
portarla,0.0
portaran,0.0
portar,0.0
portando,0.0
portan,0.0
portales,0.0
portal,0.0
portafolios,0.0
populosos,0.0
populosa,0.0
potables,0.0
populistas,0.0
ponga,0.0
ponerse,0.0
ponerlos,0.0
ponerles,0.0
ponerle,0.0
ponerlas,0.0
ponerla,0.0
poner,0.0
ponen,0.0
pone,0.0
pondría,0.0
varos,0.0
pondrán,0.0
pondrá,0.0
ponderada,0.0
ponderación,0.0
poncio,0.0
ponces,0.0
ponce,0.0
pompeo,0.0
varía,0.0
políticomilitares,0.0
políticocriminales,0.0
políticocriminal,0.0
político31,0.0
pongan,0.0
poniendo,0.0
poniéndola,0.0
popocatépetl,0.0
populista,0.0
variantes,0.0
variedades,0.0
population,0.0
popularmente,0.0
popularizadas,0.0
popularizada,0.0
popularidad,0.0
populares,0.0
populacho,0.0
poppe,0.0
popeye,0.0
poniéndoles,0.0
popa,0.0
poor,0.0
pooh,0.0
ponían,0.0
poníamos,0.0
ponía,0.0
pontifica,0.0
ponme,0.0
variety,0.0
poniéndose,0.0
varones,0.0
portuñol,0.0
portátil,0.0
portátiles,0.0
portó,0.0
postemplaria,0.0
postdesmovilización,0.0
postconflicto,0.0
postcicig,0.0
postal,0.0
posta,0.0
post,0.0
posse,0.0
posponiendo,0.0
posponer,0.0
pospondrían,0.0
positivos,0.0
positivo,0.0
positivas,0.0
positivamente,0.0
positiva,0.0
posición6,0.0
vamos,0.0
posicionándose,0.0
posiciones,0.0
posicionaría,0.0
posicionarse,0.0
posicionar,0.0
posicionando,0.0
posicionamiento,0.0
posterior,0.0
posteriores,0.0
posteriormente,0.0
postuladores,0.0
potable,0.0
posturas,0.0
valía,0.0
postura,0.0
postuló,0.0
postularse,0.0
postulara,0.0
valíamos,0.0
postulantes,0.0
postulan,0.0
postulados,0.0
postuladoras,0.0
postes,0.0
postuladora,0.0
postulador,0.0
postulación,0.0
postula,0.0
postrooooooo,0.0
postrimerías,0.0
postre,0.0
postrado,0.0
postores,0.0
postor,0.0
postfarc,0.0
posicionados,0.0
vampi,0.0
van,0.0
posee,0.0
vaqueros,0.0
vaquitas,0.0
varados,0.0
varas,0.0
varela,0.0
vargas,0.0
poseer,0.0
poseen,0.0
poseedores,0.0
varia,0.0
poseedor,0.0
pose,0.0
vano,0.0
posconflicto,0.0
posarse,0.0
posar,0.0
posando,0.0
posan,0.0
variable,0.0
posadas,0.0
posada,0.0
posa,0.0
porvenir,0.0
portón,0.0
vaquero,0.0
vanguardia,0.0
posiciona,0.0
posibilita,0.0
vana,0.0
posibles,0.0
posiblemente,0.0
posibilitó,0.0
posibiliten,0.0
vanda,0.0
posibilitaría,0.0
posibilitar,0.0
vandalismo,0.0
posibilitado,0.0
vanderbilt,0.0
posibilidades,0.0
posesionado,0.0
posguerra,0.0
posgrado,0.0
poseían,0.0
poseía,0.0
vanderlei,0.0
posesivo,0.0
posesionó,0.0
posesiones,0.0
posesione,0.0
posesionarse,0.0
vandálicas,0.0
pude,0.0
pudiera,0.0
pudieran,0.0
regulación14,0.0
us1860,0.0
us19,0.0
rehabilitar,0.0
us1984,0.0
rehabilitadora,0.0
us2,0.0
us20,0.0
regule,0.0
regulatorios,0.0
us200,0.0
regulatorias,0.0
regulatoria,0.0
us2000,0.0
regularidad,0.0
regulares,0.0
regulara,0.0
regular,0.0
us200000,0.0
regulamos,0.0
regulados,0.0
reguladores,0.0
reguladoras,0.0
reguladora,0.0
regulado,0.0
reguladas,0.0
rehabilite,0.0
rehacer,0.0
rehenes,0.0
reincidencia,0.0
reinicio,0.0
reinicie,0.0
reiniciaran,0.0
reiniciar,0.0
reinicia,0.0
reingreso,0.0
reingresar,0.0
us18,0.0
us1800,0.0
us1835,0.0
us185,0.0
reinas,0.0
rehusado,0.0
reinará,0.0
reinante,0.0
reinando,0.0
reinan,0.0
us18592425,0.0
reina,0.0
reimpreso,0.0
rehúsan,0.0
rehúsa,0.0
rehén,0.0
rehusara,0.0
regulada,0.0
us206000,0.0
reinserción,0.0
regulación,0.0
us22,0.0
us220000,0.0
registró,0.0
registros,0.0
registro,0.0
registren,0.0
registrarse,0.0
registraron,0.0
registrarlos,0.0
registrarlas,0.0
registrar,0.0
registrando,0.0
registran,0.0
registradurías,0.0
registraduría,0.0
registrados,0.0
registrado,0.0
registradas,0.0
registrada,0.0
registraban,0.0
registra,0.0
regiones,0.0
regionalmente,0.0
regionales,0.0
regional,0.0
regla,0.0
reglamentación,0.0
reglamentadas,0.0
regresara,0.0
regulaciones,0.0
regulaba,0.0
us214000,0.0
regula,0.0
regresó,0.0
regreso,0.0
regresivo,0.0
regreses,0.0
regresen,0.0
regresará,0.0
regresaron,0.0
regresar,0.0
reglamentados,0.0
regresando,0.0
regresamos,0.0
regresado,0.0
regresaban,0.0
regresaba,0.0
regresa,0.0
regodean,0.0
us218000,0.0
reglamentó,0.0
reglamentos,0.0
reglamentaria,0.0
reino,0.0
reinsertar,0.0
reginald,0.0
relativas,0.0
religión,0.0
us15,0.0
us150,0.0
us1500,0.0
religioso,0.0
us15000,0.0
us150000,0.0
religiosa,0.0
religiones,0.0
relieve,0.0
relevo,0.0
relevantes,0.0
relevante,0.0
relevancia,0.0
relegaron,0.0
us155,0.0
relegamiento,0.0
relegadas,0.0
relección,0.0
relató,0.0
relatos,0.0
relatora,0.0
us159,0.0
relato,0.0
relativos,0.0
us148,0.0
reliquia,0.0
reliquias,0.0
us135,0.0
remedios,0.0
remedio,0.0
remediarlos,0.0
us13,0.0
remediarlo,0.0
us13000,0.0
rematadores,0.0
us132,0.0
remanentes,0.0
remanente,0.0
relámpago,0.0
us13760,0.0
rellenaba,0.0
us141,0.0
us1427,0.0
us1438,0.0
relucía,0.0
relucir,0.0
relojes,0.0
reloj,0.0
rellenos,0.0
relleno,0.0
rellenas,0.0
rellenar,0.0
relativo,0.0
us16,0.0
us178,0.0
relativa,0.0
rejuego,0.0
rejas,0.0
us1700,0.0
reja,0.0
reivindicar,0.0
reivindicando,0.0
reivindicación,0.0
reiteró,0.0
reiterativa,0.0
reiterados,0.0
reiteradas,0.0
reiteradamente,0.0
reiteración,0.0
reitera,0.0
reinvertir,0.0
reinventarse,0.0
reinventada,0.0
reintegro,0.0
reintegrarse,0.0
reintegrado,0.0
reintegrada,0.0
us171000,0.0
reintegración,0.0
reinstaura,0.0
reinstalarse,0.0
relaciona,0.0
relacionaba,0.0
relacionaban,0.0
us1682000,0.0
relations,0.0
relataron,0.0
relatar,0.0
relatan,0.0
relatadas,0.0
relata,0.0
relanzar,0.0
relajarse,0.0
relajado,0.0
relaja,0.0
us168,0.0
relacionó,0.0
relacionada,0.0
relaciones,0.0
relacionarse,0.0
relacionarme,0.0
relacionar,0.0
relacionando,0.0
relacionan,0.0
relacionamos,0.0
relacionados,0.0
relacionado,0.0
us17,0.0
relacionadas,0.0
reginaldo,0.0
regidores,0.0
recurre,0.0
reducen,0.0
reembolsos,0.0
reembolso,0.0
reeligieron,0.0
reelegirla,0.0
reelegido,0.0
reelectoral,0.0
reelecto,0.0
reelección,0.0
reduzcan,0.0
reduzca,0.0
redujo,0.0
redujimos,0.0
redujeron,0.0
reducía,0.0
reducto,0.0
reduciéndose,0.0
reducirían,0.0
reduciría,0.0
reducirá,0.0
reducirse,0.0
reducimos,0.0
reduciendo,0.0
reducidos,0.0
reducido,0.0
reducidas,0.0
us24000,0.0
reempacó,0.0
reemplace,0.0
reestructurado,0.0
referente,0.0
referendo,0.0
referencias,0.0
referencia,0.0
reference,0.0
reexportación,0.0
reexaminar,0.0
reevaluar,0.0
reestructuró,0.0
reestructuraron,0.0
reestructurar,0.0
reestructuración,0.0
reemplaza,0.0
reestructuraciones,0.0
reescritura,0.0
reescribe,0.0
reemplazo,0.0
reemplazarla,0.0
reemplazar,0.0
reemplazando,0.0
reemplazan,0.0
reemplazados,0.0
reemplazado,0.0
reemplazada,0.0
reducida,0.0
reduce,0.0
referida,0.0
reducción,0.0
redactor,0.0
redactaron,0.0
us250000,0.0
redactar,0.0
redactados,0.0
redactado,0.0
redacción,0.0
us26,0.0
recámara,0.0
recusación,0.0
us260,0.0
us2600,0.0
recurrió,0.0
recurrirían,0.0
recurrirá,0.0
recurrir,0.0
recurrimos,0.0
recurrieron,0.0
recurriera,0.0
recurriendo,0.0
recurrido,0.0
us26000,0.0
recurrentes,0.0
recurrentemente,0.0
recurrente,0.0
redactores,0.0
redactó,0.0
redada,0.0
us25,0.0
reducciones,0.0
redondos,0.0
redondas,0.0
redoblen,0.0
redoblaron,0.0
redoblar,0.0
redoblando,0.0
redoblamiento,0.0
us248,0.0
redistribución,0.0
redirigir,0.0
redirigiendo,0.0
redadas,0.0
redirigen,0.0
redireccionar,0.0
redireccionamiento,0.0
us250,0.0
redil,0.0
us2500,0.0
redi,0.0
us25000,0.0
redención,0.0
redefinir,0.0
rededor,0.0
referentes,0.0
referidas,0.0
regido,0.0
reforzaban,0.0
refugiarse,0.0
refugiaron,0.0
refugiaran,0.0
refugiados,0.0
refugiado,0.0
refugiada,0.0
us225,0.0
us228,0.0
refugia,0.0
refugees,0.0
refugee,0.0
refuerzos,0.0
refuerzo,0.0
refuerzan,0.0
refuerza,0.0
refrigerios,0.0
refrigerador,0.0
refrenó,0.0
refrendar,0.0
refrenan,0.0
reforzó,0.0
us23,0.0
reforzar,0.0
reforzando,0.0
reforzado,0.0
refugiarían,0.0
refugio,0.0
us223,0.0
regalos,0.0
regidas,0.0
reggaeton,0.0
regentan,0.0
regentaba,0.0
regenta,0.0
regeneración,0.0
regañadientes,0.0
regaña,0.0
regateaba,0.0
regaló,0.0
regalías,0.0
regalo,0.0
refugió,0.0
regalado,0.0
regala,0.0
regados,0.0
regadera,0.0
refutar,0.0
refutado,0.0
refutación,0.0
us222000,0.0
refuta,0.0
refused,0.0
refundación,0.0
reforzadas,0.0
reforzaba,0.0
referido,0.0
reformistas,0.0
reflejado,0.0
reflejada,0.0
reflejaba,0.0
refleja,0.0
refirió,0.0
refiriéndose,0.0
refirieron,0.0
refirieran,0.0
refiriendo,0.0
refinería,0.0
refinar,0.0
refinando,0.0
refinada,0.0
refinación,0.0
refiero,0.0
refieren,0.0
refiere,0.0
referían,0.0
refería,0.0
referéndum,0.0
referiría,0.0
referirse,0.0
referirnos,0.0
referimos,0.0
us24,0.0
reflejan,0.0
reflejando,0.0
reflejar,0.0
reform,0.0
reformista,0.0
reforme,0.0
reformas,0.0
reformarse,0.0
reformar,0.0
reformando,0.0
reformadores,0.0
reformado,0.0
reformada,0.0
reformación,0.0
us23000,0.0
reforestación,0.0
us232,0.0
reflexión,0.0
reflexiones,0.0
reflexionar,0.0
reflexionado,0.0
reflexionaban,0.0
reflexionaba,0.0
reflexiona,0.0
reflejó,0.0
reflejos,0.0
reflejo,0.0
reflejarías,0.0
rememora,0.0
remesas,0.0
remezón,0.0
repuntes,0.0
res,0.0
us100000,0.0
requisito,0.0
requisaron,0.0
requisa,0.0
requirió,0.0
requirieron,0.0
requiramos,0.0
requieren,0.0
requiere,0.0
requieran,0.0
requiera,0.0
requerían,0.0
us1025,0.0
requeriría,0.0
requerirán,0.0
requerirá,0.0
requerir,0.0
requerimientos,0.0
requeridos,0.0
requerido,0.0
requerida,0.0
repúblicas,0.0
reputado,0.0
reputación,0.0
resalta,0.0
resaltadas,0.0
resaltados,0.0
rescatar,0.0
reservadas,0.0
reserva,0.0
resentimiento,0.0
research,0.0
resdal,0.0
rescató,0.0
rescates,0.0
rescate,0.0
rescatará,0.0
rescataron,0.0
rescatarla,0.0
rescatando,0.0
resaltamos,0.0
rescatado,0.0
rescatadas,0.0
rescatada,0.0
resbaladiza,0.0
resaltó,0.0
resaltarse,0.0
resaltaron,0.0
resaltarlo,0.0
resaltar,0.0
resaltando,0.0
resaltan,0.0
reputaciones,0.0
repunte,0.0
reservar,0.0
repuestos,0.0
reprimir,0.0
reprimidos,0.0
reprimenda,0.0
represores,0.0
represión,0.0
represivos,0.0
represivo,0.0
represivas,0.0
represiva,0.0
represiones,0.0
representó,0.0
representen,0.0
represente,0.0
representativo,0.0
representatives,0.0
representativas,0.0
representativa,0.0
representaría,0.0
representarán,0.0
representará,0.0
us113,0.0
representaron,0.0
representara,0.0
representar,0.0
us11300,0.0
reprobables,0.0
us111,0.0
reprobado,0.0
us11,0.0
repudió,0.0
repudiados,0.0
republicanos,0.0
us103,0.0
republicano,0.0
republicana,0.0
republicado,0.0
republica,0.0
us1042,0.0
reprodujo,0.0
us105,0.0
reproductiva,0.0
reprobados,0.0
reproduciéndose,0.0
reproduciendo,0.0
us110,0.0
reproducido,0.0
reproducidas,0.0
us11000,0.0
reproducen,0.0
reproduce,0.0
reproducción,0.0
reprocharon,0.0
reprochables,0.0
reservados,0.0
reservaría,0.0
remhi,0.0
resource,0.0
respetados,0.0
respetado,0.0
respetadas,0.0
respetada,0.0
respeta,0.0
us003,0.0
respectivos,0.0
respectivas,0.0
respectivamente,0.0
respectiva,0.0
us1,0.0
respaldó,0.0
respaldos,0.0
respaldo,0.0
respalden,0.0
respalde,0.0
respaldaría,0.0
respaldaron,0.0
respaldar,0.0
respaldando,0.0
respaldan,0.0
respaldados,0.0
respaldado,0.0
respaldadas,0.0
respaldada,0.0
us,0.0
uré,0.0
respetando,0.0
respiratorios,0.0
respondidas,0.0
responderán,0.0
responderá,0.0
responder,0.0
responden,0.0
responde,0.0
respondan,0.0
responda,0.0
respiros,0.0
respiro,0.0
uruguayo,0.0
respiratorio,0.0
respetar,0.0
respiratorias,0.0
respiración,0.0
respiraba,0.0
respetuosos,0.0
respetuosa,0.0
uruguayos,0.0
respeten,0.0
respetará,0.0
respetaron,0.0
respetarla,0.0
respetaran,0.0
respalda,0.0
resortes,0.0
reservas,0.0
resort,0.0
resiembra,0.0
residía,0.0
residuales,0.0
residir,0.0
residiendo,0.0
us1000,0.0
residentes,0.0
residente,0.0
residencias,0.0
residenciales,0.0
residencial,0.0
residencia,0.0
residen,0.0
reside,0.0
resguardarse,0.0
resguardaran,0.0
resguardar,0.0
resguardando,0.0
resguarda,0.0
reseñó,0.0
reseñado,0.0
us10000,0.0
reseña,0.0
reses,0.0
reserve,0.0
resignación,0.0
resignados,0.0
resilience,0.0
resoluciones,0.0
resonaron,0.0
resonancia,0.0
resolvía,0.0
resolvió,0.0
resolvieron,0.0
resolvieran,0.0
resolviera,0.0
resolvería,0.0
resolverá,0.0
resolverse,0.0
resolución,0.0
resocializadora,0.0
resiliencia,0.0
us100,0.0
resistió,0.0
resistirse,0.0
resistir,0.0
resistieron,0.0
resistiera,0.0
resistido,0.0
resistente,0.0
resistencia,0.0
resiste,0.0
resistas,0.0
representando,0.0
us114,0.0
representados,0.0
rendían,0.0
rentados,0.0
rentables,0.0
rentable,0.0
rentabilidad,0.0
renta,0.0
rensselaer,0.0
renovase,0.0
renovarían,0.0
renovaría,0.0
renovará,0.0
renovarse,0.0
renovarlo,0.0
renovaran,0.0
renovara,0.0
renovar,0.0
renovados,0.0
renovado,0.0
renovada,0.0
renovación,0.0
renovable,0.0
renombre,0.0
renombrada,0.0
renegociar,0.0
renegocian,0.0
renegociación,0.0
rentar,0.0
rentarle,0.0
rentarse,0.0
renunció,0.0
reparable,0.0
reos,0.0
us1265,0.0
reorganizando,0.0
us128,0.0
reorganización,0.0
reorganicen,0.0
reordenaba,0.0
reo,0.0
rené,0.0
renutren,0.0
renuncien,0.0
rentas,0.0
renuncias,0.0
renunciaron,0.0
renunciar,0.0
renunciando,0.0
renunciaban,0.0
renuncia,0.0
renueve,0.0
renueva,0.0
renuentes,0.0
renuente,0.0
renuencia,0.0
renegados,0.0
rendirle,0.0
representado,0.0
rendir,0.0
removida,0.0
removerlos,0.0
remover,0.0
remotos,0.0
remoto,0.0
remotas,0.0
remotamente,0.0
remota,0.0
remordimientos,0.0
remontó,0.0
remontarnos,0.0
remontar,0.0
remontan,0.0
remontaban,0.0
remonta,0.0
remojar,0.0
remodelaran,0.0
remodelado,0.0
remodeladas,0.0
remoción,0.0
remitirlo,0.0
remitieran,0.0
remitida,0.0
remite,0.0
remington,0.0
removidos,0.0
removieran,0.0
removieron,0.0
renacentista,0.0
rendimientos,0.0
rendimiento,0.0
rendijas,0.0
rendidos,0.0
rendido,0.0
rendición,0.0
renderos,0.0
rencillas,0.0
rencilla,0.0
renata,0.0
renacimiento,0.0
rena,0.0
remplace,0.0
remunerados,0.0
remuneración,0.0
remplazo,0.0
remplazaron,0.0
remplazara,0.0
remplazar,0.0
remplazando,0.0
remplazan,0.0
remplazados,0.0
remplazado,0.0
remplazaban,0.0
reparaciones,0.0
reparación,0.0
reparado,0.0
reparados,0.0
reported,0.0
reporte,0.0
reportaron,0.0
reportar,0.0
reportando,0.0
reportan,0.0
reportajes,0.0
reportaje,0.0
reportados,0.0
reportado,0.0
reportadas,0.0
reportada,0.0
reportaba,0.0
reporta,0.0
us1200,0.0
repoblar,0.0
repliegue,0.0
replicó,0.0
replicarse,0.0
replicar,0.0
replicando,0.0
us12000,0.0
replicados,0.0
us123,0.0
replicables,0.0
reporten,0.0
reportera,0.0
reportero,0.0
reprender,0.0
representadas,0.0
representada,0.0
us114591,0.0
representaciones,0.0
us115,0.0
representaba,0.0
representa,0.0
us119,0.0
represalia,0.0
represa,0.0
reprendido,0.0
reprende,0.0
reporteros,0.0
us12,0.0
reposición,0.0
reposicione,0.0
reposicionando,0.0
reposicionamiento,0.0
reposicionado,0.0
reposan,0.0
reposa,0.0
reportó,0.0
reports,0.0
reportes,0.0
replicable,0.0
repletos,0.0
repleto,0.0
repasar,0.0
repercusiones,0.0
repentinos,0.0
repentino,0.0
repentina,0.0
repente,0.0
repensar,0.0
repeler,0.0
repelar,0.0
repatriar,0.0
repatriación,0.0
repaso,0.0
repasaba,0.0
repercuten,0.0
repartían,0.0
reparto,0.0
repartió,0.0
repartir,0.0
repartidos,0.0
us125000,0.0
repartición,0.0
reparten,0.0
reparos,0.0
reparatorio,0.0
reparar,0.0
us12500,0.0
repetición,0.0
us125,0.0
repitan,0.0
repleta,0.0
replegarse,0.0
replanteó,0.0
replantee,0.0
replanteado,0.0
repitió,0.0
repitieron,0.0
repitiera,0.0
repitiendo,0.0
repiten,0.0
repite,0.0
repisa,0.0
repetida,0.0
repiense,0.0
repetían,0.0
repetitivas,0.0
repetitiva,0.0
repetiría,0.0
repetirse,0.0
repetir,0.0
repetidos,0.0
repetido,0.0
repetidas,0.0
repetidamente,0.0
recurren,0.0
recurran,0.0
pudieron,0.0
quintero,0.0
quiénes,0.0
us69,0.0
us69500,0.0
us7,0.0
quitó,0.0
quité,0.0
quito,0.0
quitaron,0.0
quitarles,0.0
quitarle,0.0
quitaran,0.0
quitar,0.0
quitando,0.0
quitado,0.0
quita,0.0
quispe,0.0
quiso,0.0
quisieron,0.0
quisieras,0.0
quisieran,0.0
quisiera,0.0
quirós,0.0
quiroz,0.0
quirino,0.0
quinto,0.0
quiñónez,0.0
us67,0.0
us655,0.0
rabioso,0.0
racismo,0.0
racionalidad,0.0
racionales,0.0
racializado,0.0
us650,0.0
raciales3,0.0
raciales,0.0
racial,0.0
raciais,0.0
rachel,0.0
racha,0.0
rabia,0.0
quoen,0.0
